tweet,replies,retweets,likes,ratio,result
"okay, look, now that more people are watching ascendance of a bookworm i wanna make something super clear
if any of you degenerates goes and lewds myne, i will personally isekai you.",43,53,824,0.049030787,1
"princess jellyfish looks like a fucking great show, but i don't know if i have the patience to watch anime like that anymore. hmm",17,0,0,17,0
"type ""mobile suit gundam"" and let predictive text finish the rest",22,8,13,1.047619048,1
everyone please... show me your favorite mecha/mobile suit/gundam/eva i wish to be inspired for a project i'm working on.,13,1,6,1.857142857,0
"just finished mobile suit gundam seed hd remaster. i really really liked it.
i know that statement alone annoys a lot of people, so i will not elaborate on my opinion.",42,6,203,0.200956938,1
what was everyone's first introduction to mobile suit gundam. mine was gundam unicorn. it was also my first gunpla.,68,4,41,1.511111111,0
"goodnight to:
sagittarius or gemini suns, people who kin kunikida from bsd, intps, if your fave color is green, toradora antis, cried during the tr manga, watched kuroko no basket, entps, people who kin tanaka or kageyama, chuuya simps, saiki k lovers and leo risings",17,5,231,0.072033898,1
toradora fucking sucks btw,22,7,20,0.814814815,1
so is taiga from toradora going to be annoying,17,0,15,1.133333333,1
"need a finished anime under 50 episodes that's as good as future boy conan, isn't studio ghibli, harem, reverse-harem, or overly derivative.",20,0,9,2.222222222,0
"on anime fronts, i've seen a bunch too. yu yu hakusho, cowboy bebop, paranoia agent, darker than black, full metal, more i'm forgetting...",21,4,4,2.625,0
"i'm glad i know a few other people who watched anime on pbs in the early 2000s, because ""in the early 2000s the san jose ca pbs station aired serial experiments lain and evangelion 100% uncut"" sounds super fake",15,9,123,0.113636364,1
"interactive tweet
who do you kin from tokyo revengers (i will judge /j)
don't let this flop",41,1,17,2.277777778,0
"tr! warning spoiler
best arc of tokyo revengers goes to",197,94,127,0.891402715,1
tr! hi im looking for more tokyo revengers stan. who doesn't mind if im hyping other animangas. kindly drop anything,13,0,1,13,0
bro i still haven't watched tokyo revengers,14,0,18,0.777777778,1
"tr! haaaii, i'm looking for tokyo revengers stann! and i also hyping others anime. just rep anything you want ( and ur carrd maybe ), i will definitely hit you up <3 sankyuu",18,0,0,18,0
the day we get an mikey pov chapter and an explanation behind his actions would be one of the best tokyo revengers chapter ever,13,132,574,0.018413598,1
"1600 inks tapas
guess my 3 favs characters in tokyo revengers",39,0,3,13,0
"i dont usually drop shows i start but i regret ever starting tokyo revengers, that shit genuinely is ass",162,165,1684,0.087614927,1
tr! hi im looking for more tokyo revengers stan. haitani stan got a fp! & who doesn't mind if im hyping other animangas. kindly drop anything,51,0,4,12.75,0
"helloo, i just moved my acc and i'm looking for a lot of friends to talk about tokyo revengers & animangas, no homophobic !! if you want, drop ur first love in tr!",36,0,1,36,0
"!lapakjpwtb all about mikey atau takemichi tokyo revengers, prefer official standee. thank you",24,0,10,2.4,0
i miss being here and talking about tokyo revengers with y'all but college is literally killing me rn tt,13,0,40,0.325,1
tr! hi im looking for more tokyo revengers stan. draken stan got a fp! & who doesn't mind if im hyping other animangas. kindly drop anything,36,0,1,36,0
tr! hi im looking for more tokyo revengers stan. hina stan got a fp! & who doesn't mind if im hyping other animangas. kindly drop anything,27,0,1,27,0
y'all told me tokyo revengers was good and y'all lied!,16,4,6,1.6,0
tr! hi im looking for more tokyo revengers stan. haitani brother stan got a fp! & who doesn't mind if im hyping other animangas. kindly drop anything,26,0,0,26,0
hi im looking for more tokyo revengers stan. haitani brother stan got a fp! & who doesn't mind if im hyping other animangas and my account type is anirant. kindly drop your fav character in tr!,33,0,1,33,0
watching tokyo revengers instead of doing college apps l m a o,12,1,34,0.342857143,1
#anitwt ayo mutualan! accept all fandoms terutama fandom moriary the patriot & tokyo revengers. homophobic do not interact!,85,24,55,1.075949367,1
always thought deku was the goat in terms of crying until tokyo revengers brought takemitchy to us.....that nigga cries in every episode.....wtf,14,22,45,0.208955224,1
the way tokyo revengers has me by the neck...,12,1,70,0.169014085,1
tr! hi im looking for more tokyo revengers stan esp hina & emma stan! who doesn't mind if im hyping other animangas. kindly drop anything,30,0,4,7.5,0
the dorohedoro anime is a nice adaptation. been savoring it slowly and having a good time.,15,11,297,0.048701299,1
hmmm world trigger reread or finally start dorohedoro,11,1,31,0.34375,1
im being forced to watch the first episode of dorohedoro,15,0,87,0.172413793,1
every anime on netflix is trash except for dorohedoro which is so good it makes up for all the rest,45,3,73,0.592105263,1
since i started following a bunch of dorohedoro art accs i've just been seeing aikawa cheeks all over my timeline and i ain't even mad \_()_/,16,17,386,0.039702233,1
"i wish there was more dorohedoro to read, but i'm also happy it ended where it ended. best characters.",12,9,312,0.037383178,1
"favourite/best dubbed anime, and go!*
*don't come in here with your ""sub is best, you heathen"" shit
**@wobblyonion don't come in here with your ""all anime should gitfs""
mine are: eureka seven, bnha, danmachi, every studio ghibli movie, attack on titan",13,0,2,6.5,0
"i'm going to binge watch eureka seven or big o.
choose for me",11,0,1,11,0
"thinking about middle school when my math teacher gave us all worksheets to get to know us better
one of the questions was ""which would you rather watch""
a. bob's burgers
b. kill la kill
i think asking ur middle schoolers if they've seen kill la kill specifically is wild",10,4,286,0.034482759,1
is edgerunners more like kill la kill or is it more like promare,39,0,144,0.270833333,1
wow i just realized akame ga kill and kill la kill have nothing to do with each other,27,6,230,0.11440678,1
is yona of the dawn good,14,0,4,3.5,0
should i watch wotakoi or yona of the dawn,19,0,9,2.111111111,0
"i saw this on the tl
sk8 the infinity lines but replace one word with gay bc it's pride month",34,93,256,0.097421203,1
girls don't want boys. they want sk8! the infinity season 2 anime adaptation,18,165,375,0.033333333,1
sk8 the infinity characters once said ...,34,1,9,3.4,0
qual seu fav de sk8 the infinity,67,0,12,5.583333333,0
"need a good sports anime to watch that's not ippo, baby steps, dna, nor haikyyu. because i've seen those",50,1,29,1.666666667,0
gonna binge maid sama today,10,1,4,2,0
"um what's the best shoujo romance anime and why is it either kimi no todoke, maid sama, ao haru ride or fruits basket",9,7,47,0.166666667,1
someone pwease rec some anime or i will quite literally just rewatch maid sama for the 827262672th time,17,0,14,1.214285714,0
"*jpf i'm looking fr some new mutual, it's ok fr bl/gl. random stan, but now i'm stan hq, kny, fugou keiji, kakushigoto, hanako.
just rep/rt darl,, i'll hit u",15,9,0,1.666666667,0
"bored so
ask me about any love live song and i'll rate it
if i haven't heard it i'll listen to it",32,0,22,1.454545455,0
"i started watching snow white with the red hair today, finally a romance anime where i don't have to wait till the end for the actual romance to start",15,6,40,0.326086957,1
"sonny boy, penguindrum, and aspects of gridman, have taught me that i'm generally really not into ""metaphorical oriented"" storytelling. haven't thought about it much before recently.",18,6,60,0.272727273,1
"started lotgh, but i'm just not in the mood for that kind of show in general rn
anyone have any fun series i might not have seen
do have penguindrum in watchlist already but idk if that's necessarily a fun series or not since i know nothing",16,0,13,1.230769231,0
"i'm feeling the urge to push the goldy pond, mawaru penguindrum, and cardcaptor sakura agendas soon",17,0,62,0.274193548,1
every week twitter tells me i probably should watch penguindrum,10,0,8,1.25,0
log horizon,18,1,24,0.72,1
"frankly log horizon's most incredible achievement is having a character that is ""dude who is always roleplaying puss in boots"" and everyone agrees that he's the coolest dude ever",18,339,858,0.015037594,1
"wait someone suggest an anime:
like: naruto, bleach, fmab, deathnote, akame ga kill, gundam, valvrave the liverator, sao, future diary, log horizon, fairy tail, black clover, mha
dislike: slice of life, one piece, kill la kill, guren lagan, demon slayer, fire force",38,1,6,5.428571429,0
obama killed more people than fidel castro did with drone strikes alone. and obama's victims were civilians like people attending a wedding. castro killed slavers and war criminals.,22,635,3135,0.005835544,1
under communism there will be pizza parties,23,26,253,0.082437276,1
"sailor moon+cattywampus
a sleeping poison infects summer camp & only 2 girls can stop it. a timid crybaby and an outspoken snob who are exbffs. if they can't work together, they'll be the next to fall asleep. forever. #latinxpitch #mg #fantasy",12,7,8,0.8,1
"charcore is hard to define, i don't know how to define my own tastes in a way that includes stuff like monogatari, stuff like sonic the hedgehog, and stuff like macross under one umbrella",18,0,23,0.782608696,1
